burst_id,subburst,TOA / MJD,A,error A,d / (ms/MHz),error d  / (ms/MHz),t_0 / s,error t_0 / s,sig_t / ms,error sig_t / ms,nu_0 / MHz,error nu_0 / MHz,sig_nu / MHz,error sig_nu / MHz,Scaled Energy / erg,TOA_1D / MJD,A_1D,error A_1D,"t_0,1D / s","error t_0,1D / s","sig_t,1D / ms","error sig_t,1D / ms","nu_0,1D / MHz","error nu_0,1D / MHz","sig_nu,1D / MHz","error sig_nu,1D / MHz",Class,Diffuse/Tail,Affected by dropouts,Fluence / Jy ms,Downsampling,t_fit / ms
C230,sb3,58435.28154831431,0.20613454680266033,0.46073054238661904,-0.013017446434189103,0.0636639595089108,223.9251924698289,0.003994239497101237,1.5442372998551706,3.4157289681120355,1303.6406702574277,157.3721734450843,73.46145066799474,156.83821763676636,7.24325799418184e+37,58435.28154830966,0.7701665237044009,0.18943540605257775,223.92479027724426,0.0006259798746738007,2.204770338691205,0.6271357224590635,1295.1059870709987,10.52783547365698,67.79473711068219,10.432136353401004,double,False,,0.1464429788293702,8.0,5.0
C231,sb1,58435.28177938905,0.29715599636072204,0.2813583750603958,-0.009949660116312455,0.006869841758284284,243.88898300817306,0.006527065359163095,0.8188412953577404,0.7029291041975957,1694.3716103728761,648.5753093061253,221.5007641920673,481.4732493540172,1.381625326999658e+38,58435.28177940397,1.4289098567338836,0.19613213338493363,243.8902720216512,0.00028738377987535315,1.8151799919952367,0.2907584271829833,1610.571981211164,32.6254877466191,168.34357753015658,34.027452804549995,default,False,False,0.0770196895800543,8.0,5.0
C232,sb2,58435.28187656051,12.155225859044586,1.3345009804734467,-0.0006904963165873383,0.0002609701952239498,252.28414818088592,2.413546766227418e-05,0.21566562462186056,0.02642430130978432,1551.5830190594945,14.76063061538914,121.11706882322981,14.922318716825142,1.0883761652113483e+39,58435.28187655951,64.82250142852956,,252.28406139279397,,1.1754943508222875e-35,,1536.25,,120.0,,multi,False,False,13.92618466799219,8.0,5.0
C232,sb1,58435.28187654544,3.2047459871481725,0.6953175935918623,-0.0028662202464362243,0.0017920417820535815,252.2828464974233,0.0002833319428206108,0.916517095717453,0.24771335877787184,1503.6310140463909,27.82695538138448,148.28011337945676,29.06491934702503,1.4929552905342795e+39,58435.28187656579,77.87955255548886,,252.2846042789846,,1.4687673151136218,,1466.6495828061868,1.635270326542996,130.85190172151516,1.699583354946851,multi,False,False,13.92618466799219,8.0,5.0
C232,sb3,58435.281876581714,11.87549003632267,6.210565192845852,-0.0029123737303540093,0.001055645355925162,252.285980139579,0.00011291344576223403,0.8839996711681624,0.17807831806825233,1448.998936876022,12.82221937437235,131.0873166796421,10.838929077643854,4.7173057613938996e+39,58435.281876585614,59.63685292039158,,252.28631701338267,,0.732116907918055,,1435.2076074856511,1.4754091719582942,122.27726026460077,1.4950746617237798,multi,False,False,13.92618466799219,8.0,5.0
C232,sb4,58435.28187661468,7.347621102744315,0.5897724985274384,-0.008461781003509559,0.01022731850746664,252.28882821085674,0.0008446884938780113,1.6010521272158507,1.021258870064299,1344.8879243798058,29.57268769355156,128.87176937657887,38.60986442141173,5.19684454862179e+39,58435.28187661176,57.844097247927515,,252.2885764519339,,1.9419417620584463,,1355.401457617956,1.645351533920173,147.732086605016,1.8201787604438042,multi,True,False,13.92618466799219,8.0,5.0
C232,sb5,58435.28187664842,6.621038190442748,2.813649521721432,-0.0008736965766657083,0.0019615467975384027,252.29174377806834,0.0001371715743006711,0.6462454788970496,0.1994880680335953,1244.9596784550504,21.016407399503098,91.81994324370515,20.826053466771757,1.3467604087059161e+39,58435.281876647416,36.46612006662497,,252.2916567180841,,0.6026525576020689,,1248.6937624663856,1.0956786320969971,99.01070309349812,1.2019397548701485,multi,False,False,13.92618466799219,8.0,5.0
C232,sb7,58435.281876679765,13.477453227341703,1.0607106968470454,-0.005725463980565992,0.0018288818973192223,252.294451119825,0.00020966828225603052,1.4945593500340784,0.14332987331313618,1198.2783757496527,13.11993194221739,104.22031582809845,10.786928668301892,7.196197832628839e+39,58435.28187667559,69.01927737909797,,252.2940907658962,,1.5981145714249085,,1209.437609081256,1.6435524396782943,102.98610802927192,1.473034616938854,multi,True,False,13.92618466799219,8.0,5.0
C232,sb6,58435.28187667883,2.493623242342816,15.13478561396034,-0.0009071453689294851,0.002515561926621072,252.29437127828172,0.0019951277089873204,0.19861122994629785,0.20431915877017262,1028.099780955477,2131.764027072202,203.70762870412085,850.7913699675213,3.4583714833273965e+38,58435.281876676236,9.708087850306034,,252.2941464755304,,0.20175116159469544,,1199.4187545226284,1.9084860137417379,101.32166685270451,1.611507961928967,multi,False,False,13.92618466799219,8.0,5.0
C233,sb1,58435.28202475885,0.1766678081900192,0.22759543116300257,-0.010172444484558296,0.01348787405894587,265.0878012763712,0.0032789445108696875,1.0125968476020601,1.2947237707037955,1597.8865014128974,295.1192659763235,160.64278589359643,323.9563451772173,1.02817635062937e+38,58435.28202476062,1.3016084036098436,0.24037815962553463,265.08795347562847,0.000291671057557877,1.3673718224908475,0.2917340785229938,1631.4855338700809,34.78915784735869,136.3793681511584,35.5467817725843,default,False,False,0.05794915292565161,8.0,5.0
C234,sb1,58435.2825416827,0.19645307869050052,0.2596167887590906,-0.012406204636550214,0.031192855456827234,309.7476358372066,0.002615771673065921,1.5316411736542186,1.9499243866878602,1252.9423895328994,140.18000906654774,93.7077233413628,157.82099550684765,8.794766844449619e+37,58435.28254168081,0.9474655724448251,0.196602540739547,309.74747227926844,0.00040274407939583785,1.6814983081291952,0.40382217771296886,1254.1744440608838,10.790892903798103,70.14882693882055,12.229397602222893,default,False,False,0.06231364309035364,8.0,5.0
C235,sb1,58435.282579428706,0.20760095662423164,0.4343858498061578,-0.028420125280819445,0.11749185381142739,313.0087164873552,0.013822982482539352,1.9575599874630203,3.5377550464890097,1163.2892778098299,455.2461538395639,69.75465037329995,322.7030765318807,7.646647202495061e+37,58435.282579419574,0.6375382628959977,0.17790346491600567,313.00792751467384,0.0007216455105059614,2.240049235513335,0.7218143767861603,845.0077168251701,1055.2189912376934,190.12417005922424,259.26791958930556,default,False,False,0.05618713410719317,8.0,8.0
C236,sb1,58435.282635664786,0.6579140646185728,0.8476015303769968,-0.00767737779207609,0.01590328410471062,317.8672539066606,0.0008343018319512964,1.1196889695203034,1.0611670291284305,1468.147511012554,71.46573415053857,82.38805996863708,55.191651763144414,2.3429462592165587e+38,58435.28263566204,3.261488887764601,0.76431175249265,317.86701727334014,0.0001296365163958336,1.3002225295216026,0.23795870827001186,1464.8930677624883,2.676924047872166,81.42272612492401,2.7061719760969845,tailed,False,False,0.44736237700118264,8.0,5.0
C236,sb2,58435.28263571429,0.5111387401311842,0.2807247320750006,-0.020963025395620217,0.019569924449496425,317.87153148036003,0.004792749857186057,1.9148558239800137,1.3949091186091036,1350.9037283159598,149.40172681872025,125.81933620006407,116.18076756696553,4.753940568002192e+38,58435.282635706026,3.151275849701721,0.24771041480386852,317.8708173718714,0.0006902035141640999,3.044255310379225,0.45829751736893826,1406.2731106057463,4.243074096650951,122.99643840120225,4.300144201428515,tailed,True,False,0.44736237700118264,8.0,5.0
C237,sb1,58435.282788104094,0.9516127845700537,0.3481112036225776,-0.03201432475504915,0.020954931182225526,331.03730672258195,0.001023999819891927,2.216817794597771,0.7855560439634399,1229.851425151175,20.428763027345624,54.679631081783185,22.23600119873225,4.363627857813352e+38,58435.28278810326,2.796806004158826,0.14371860904839365,331.03723430892177,0.00016804399433708068,2.834470710546643,0.16888543400797995,1228.7395267581207,1.9565221335670022,54.95639669724602,2.129695236904504,default,False,False,0.3081381121312084,8.0,8.0
C238,sb1,58435.282795005885,0.2686915706298468,0.2368977989752064,-0.013319770605045075,0.014299529585418257,331.63358956590366,0.0017545617078255774,1.1810267120874902,1.0636348909413298,1401.863109215842,104.29310866529327,111.13165220709581,102.51220943432772,1.5287993530026258e+38,58435.282795003,1.2474423731451443,0.17455008503740546,331.6333397408206,0.00038733722669205615,2.372834799783184,0.41865639810835525,1387.907176157296,14.785621160261549,109.79235282005519,14.57156743322051,default,False,False,0.09724192438082657,8.0,5.0
C239,sb1,58435.282938421195,0.25113468299038916,0.36684636705392487,-0.009978220117595941,0.03596807419470268,344.02401063126774,0.0018439431488890914,1.2100757234137323,1.664916223567138,1253.6563356716924,78.93282614460415,61.192604482996316,89.0114675323633,6.6108471728906e+37,58435.28293841969,0.7942706372580934,0.2135054707919058,344.0238805782217,0.000503497843554941,1.6229320103113682,0.5041059853278593,1248.2569989011363,10.419285506985661,61.153668699851686,11.787700791223406,default,False,False,0.047495555535294484,8.0,5.0
C240,sb1,58435.28304187849,0.30252664193996304,0.3914166917694966,-0.00627101672724596,0.025648740962869624,352.96224348875,0.0019450269735246926,1.390471478631978,1.7811877865991355,1560.1263994882552,124.22855458857634,97.53098366819357,127.52099471376675,1.6413767127141947e+38,58435.283041877774,1.8814870911176091,0.1966120666338718,352.9621816933217,0.00017879407458532993,1.48171059178085,0.1788006214967373,1557.297174546278,7.92502804518854,95.24521000549744,8.067980653465805,single,False,False,0.13634981103293342,8.0,5.0
C240,sb2,58435.28304206457,0.16334051040919123,0.41850620993529475,-0.015181483874910327,0.026266823548362263,352.9783203670602,0.0056027966948524206,0.9123913446472095,2.341608459240755,1450.3736012890229,335.5160623537823,128.5896657062377,340.80372305682056,7.666922684063412e+37,58435.28304205507,1.135609709790161,0.2722406168190599,352.9774988815076,0.00021398196697934907,0.7726843530180278,0.21397260053840372,1525.1774459498156,13.344284067407761,81.45287817819377,13.684801909786216,single,False,False,0.13634981103293342,8.0,5.0
C241,sb1,58435.28304242486,0.31067361231189694,0.27439622011346504,-0.013946203211614825,0.017699697812075373,353.00944741184617,0.0066565512930472975,1.6969398653578405,1.380310226073394,1709.610601846844,459.58155429048344,168.53329223034237,335.62722103476295,2.469773215238599e+38,58435.283042434145,2.0210911446749993,0.19052425816516663,353.0102497458811,0.00020387418308824763,1.8731768443198178,0.20387427741756406,1681.32653413257,21.89561128127255,124.44677909015381,19.995816587196405,default,False,,0.1373004669684531,8.0,8.0
C242,sb1,58435.283529462475,0.4107808879004702,0.24951739613891397,-0.011649425786196103,0.00890207040458995,395.0872498670288,0.0010410054541281936,1.0814302979991075,0.6629436376987727,1425.1739324170867,68.86265669917876,108.72275405852352,68.4856338321604,1.7335228882495474e+38,58435.28352946214,2.305478636570584,0.2240788781822757,395.08722086762305,0.00017116418783846943,1.5251125699489834,0.17125440360439143,1417.4197765701945,7.715282387918288,105.01642506311492,7.649417526249662,default,False,False,0.1105459630707816,8.0,5.0
C243,sb1,58435.28386941959,0.29622716880195327,0.279996152934475,-0.011876567987528246,0.012666820139136436,424.45797637701827,0.0014571689401378582,0.8943477599589635,0.8545675326402254,1433.935699139885,99.45645702552098,99.44314187906537,98.63661415438719,1.1027736839360355e+38,58435.28386941968,1.3158707731463488,0.19927120269219833,424.4579842012178,0.0002923032126093466,1.6724712153792334,0.2930251958642168,1426.2730732056991,11.706094970208255,94.76495290036729,11.570186029823772,default,False,False,0.06866228977065637,8.0,5.0
C244,sb1,58435.28410758438,0.2521683238022212,0.9646861407348399,-0.01562548939652424,0.1636704751798716,445.0343144502846,0.0029988476030815385,0.6503347782191887,2.542071881777376,1695.5358039775674,101.16692114638374,23.512558734403644,100.29362387945436,1.608986138776679e+37,58435.284107589796,0.9462359214536376,0.5247804178840467,445.0347826452656,0.00018206668066193276,0.28425789181672667,0.18203075500045432,1695.2419766970463,4.476021040663786,12.555668684067173,4.660778505586173,single,False,False,0.06233811714172281,8.0,5.0
C244,sb2,58435.28410770108,0.1826809658943748,0.358977489305998,-0.006320674794501491,0.049195922471356915,445.0443978556764,0.0029512520304504786,1.4006668597229919,2.7628590627409535,1455.0012033244648,163.96475118433915,81.26086004698561,165.2165798310659,8.676298098182439e+37,58435.28410770029,1.202903498146509,0.22267516813575072,445.04432888051247,0.0003373308431621374,1.578705666152746,0.3374392706431162,1457.2554933910278,10.659857514785259,77.8723353349159,10.726474337169043,single,False,False,0.06233811714172281,8.0,5.0
C245,sb1,58435.28438880003,0.1666015581199402,0.23324126232289166,-0.010302892589627044,0.03796021555263296,469.33004957895923,0.0026189284972522567,1.6246835909768491,2.287473625206523,1367.8501091942953,123.86469403889032,86.7930312264424,124.28557771563668,1.0728171258843195e+38,58435.28438879608,1.2077482103026547,0.21528224478080013,469.3297084916968,0.00034276534001718176,1.6654395336962868,0.3434463583117652,1362.1762507060278,12.758872530963838,89.37619176858045,12.788203189902534,default,False,False,0.06893961020117124,8.0,5.0
C246,sb1,58435.284557523744,0.6868593508707492,0.39249419155202736,-0.004509034144784847,0.008104575249667989,483.9070000442698,0.0004780724002268077,0.6668940659678481,0.3826525833924768,1669.2306586618397,61.53880950320928,77.41403671153029,64.65494219741315,1.3633321265703416e+38,58435.284557523424,3.746362129987849,0.40119230233840353,483.90697205872834,6.726331891412002e-05,0.5438970565566514,0.0672633189141203,1672.9294403291399,6.7475367398819275,76.32205861407931,6.9959373975817645,default,False,False,0.07178229764716348,8.0,5.0
C247,sb1,58435.28481754864,0.16189323628730795,0.2417078000242391,-0.00844141594346676,0.03335283738509863,506.37195138802576,0.002767574789825715,1.5538276899374321,2.2594959012783185,1256.3470141867333,187.3152541784641,103.7177140432544,207.79638588701874,9.652703292386034e+37,58435.28481754704,1.1305425287576123,0.2084068907041653,506.3718131386688,0.000354276443539593,1.6652867333010009,0.3549174033419784,1243.9594291852686,24.923799050114656,107.23268913046333,26.384514459733236,default,False,False,0.0658658698842939,8.0,5.0
C248,sb1,58435.28498488122,0.2663408420791118,0.25200997786599283,-0.013642513301501584,0.02716794121439873,520.828714286298,0.0017559403256652427,1.502710723902278,1.4274260356852402,1392.6558150485723,75.25174142744265,76.81901991244881,76.65710230109589,1.5988363381731215e+38,58435.28498488098,1.3644936208602096,0.19753810098726868,520.8286933464378,0.000331597605018883,1.987345730022978,0.33674362437761834,1387.4352119340067,10.622777351519389,84.77261350436191,10.699065976295007,default,False,False,0.10250845368695215,8.0,5.0
C249,sb1,58435.28526568886,1.550560069079692,2.7217130795416336,-0.014860631421874574,0.007391055637919699,545.089198466764,0.0077550867126277255,1.0984688486429943,0.38341355327296106,1073.5030352154595,517.1822941166504,153.923230880176,222.8272575682399,3.4541281893999926e+38,58435.28526566115,3.813067431999954,0.1969346592953593,545.0868055624884,0.00010304691216890842,1.7277649131370147,0.10304702001901045,1132.0020717687203,26.37074315020175,129.30381731195263,14.259931522736627,default,False,False,0.2426151408835331,8.0,8.0
C250,sb1,58435.28538087319,0.2006212289423486,0.41939063542567295,-0.01212021774212844,0.05772479319137734,555.040593590852,0.007664834951514201,1.2891554431324628,2.1827319126907434,1162.0563170634841,576.7024680332677,88.82729544774917,381.2970155866737,-3.130339886554248e+36,58435.28538086624,0.6878542756256071,0.24489188010574423,555.0399934215809,0.00039514595168581,0.9611746458295162,0.395146004390352,1158.0256638446126,50.761517664404124,75.21320192293341,33.97656666207245,default,False,False,0.006310593150970625,8.0,5.0
C251,sb1,58435.285550939676,0.4545649085492239,1.0535785391751895,-0.008469629538876339,0.008158227820505518,569.7335537397229,0.009534998268512413,0.8496761985690219,0.6474673244821585,1806.6255862453238,1114.180841842114,211.80265588341416,554.2977607626731,1.5257925016097933e+38,58435.285550957626,2.3119489215383653,0.3024514434250027,569.7351043127887,0.00015629933242987227,1.0344820953587188,0.15629933483127015,1751.0449973298457,79.39115705535812,179.86601729255543,47.02619151096314,default,False,False,0.08581359395166824,8.0,5.0
C252,sb1,58435.28558228847,0.3412728296594158,0.28505141741798606,-0.01799511419812982,0.027322281637124943,572.4419444508063,0.00238389457318834,1.9123811560509285,1.5665392506720228,1238.2898551576989,99.14150037699662,90.74877685902756,107.63766388581529,1.7355277792408112e+38,58435.285582285345,1.779166209375864,0.18876323981153223,572.4416746028583,0.00025456243279009945,2.0781409875155323,0.25456565787527163,1241.7278326463886,7.235815619146469,82.7020425931091,8.08610750413494,default,False,False,0.12446083278116694,8.0,8.0
C253,sb1,58435.285582546116,0.4089171724292426,0.2904449906792852,-0.030957861227506503,0.013601202376525836,572.4642038190992,0.005101716403461348,1.8925792194288622,1.3306862060373796,1592.0551568181008,158.891313108752,160.81578027005173,174.49634114500677,4.3807138110474275e+38,58435.285582546,1.9779505956812646,0.15090990751719174,572.4641938549295,0.000319526927949371,3.6273929430335548,0.31953326067239696,1591.0696094736195,8.987923210932031,124.26622708424878,9.912457249853228,default,False,,0.2550330576173895,8.0,15.0
C254,sb1,58435.285609999715,0.25660452450155063,0.22452535982215088,-0.010337218659162381,0.014125871655192109,574.8360687476345,0.002870117955177298,1.225192653141332,1.1080136188960257,1655.6077371983567,251.90383156106947,142.6760071550335,231.24129341019386,1.6286986081736963e+38,58435.285610003884,1.346215860856325,0.16867413947100277,574.8364286282495,0.00031443485592794185,2.17783097419484,0.3251920408204706,1657.471976812889,45.20622194804055,171.75498784895098,39.107628241442484,default,False,False,0.0915958247284764,8.0,5.0
C255,sb1,58435.285681989415,0.20377520420281234,0.2684126469525571,-0.01542702545980702,0.01824768362179128,581.0556468765581,0.0033652074229883213,1.3055271566367572,1.709446344271547,1365.5206267435728,187.5256807039059,137.02557556949785,198.656739830268,1.3577538469472633e+38,58435.2856819836,1.0561866110325548,0.18152664505302393,581.0551446140557,0.0004196208310868755,2.1138372806660506,0.4196422089665001,1350.171195853366,12.00825550505361,81.90086972090674,11.980739046723842,default,False,False,0.08956693045751224,8.0,8.0
C256,sb1,58435.28591765488,1.971245093879702,1.2863942994760946,-0.003913728975263126,0.003950469177435721,601.416055511782,0.000203005636089654,0.5777762173043666,0.25143690192588275,1465.5110918775163,27.337456954560196,71.9688297772579,26.88505076201993,3.217025210159363e+38,58435.28591765469,11.322196391506482,1.784928656282459,601.41603891887,4.620390263187477e-05,0.6856705119678357,0.06715854042885418,1456.194214579989,1.3522154033340108,79.53686648978122,1.3459324584480397,tailed,False,False,0.6352043288282763,8.0,5.0
C256,sb2,58435.28591767676,1.5426244816230232,0.44821569770122816,-0.009099633504222741,0.004839786259444686,601.4179458660781,0.0011261203522953543,0.9502678419698307,0.31244621251298427,1355.4158387852754,72.62156628780559,118.31000368375584,46.00851360892505,6.806713266949719e+38,58435.28591767638,8.724853406971915,0.5443863393379086,601.4179133728223,0.00026782389654786523,1.3712004018082184,0.1716770655363616,1399.7592857995244,2.027466623920934,112.40138021580822,2.012038855758954,tailed,True,False,0.6352043288282763,8.0,5.0
C257,sb1,58435.28592100008,0.2641320371684496,0.2742781717034361,-0.007394905890764903,0.008977588900066186,601.7050659840747,0.0013354989349158124,0.802242795609194,0.8093062923400458,1552.9031573304833,143.74278774337202,133.1538734920412,163.5870070999962,1.2347687880045958e+38,58435.28592099984,1.8340030065439354,0.23970129982687347,601.7050452577001,0.00018712780091705198,1.2398355815720643,0.18713719097269924,1543.955329095724,15.35323737632541,126.85402393099172,17.220697461165738,default,False,False,0.07564373985817457,8.0,5.0
C258,sb1,58435.28592139274,0.2773677928578606,0.24720265490145155,-0.011782919098810603,0.01011104418762836,601.7389891449134,0.002179023249057145,0.9750174508334966,0.8618215402173348,1611.3349048853906,169.55204547844897,139.7828702054157,185.47711870290888,1.7175036983964922e+38,58435.285921393246,1.7789836911834067,0.22498801195992213,601.7390331307632,0.00022842577839233196,1.5647240721939228,0.228704569725199,1609.5830538046357,13.374953617531114,110.36201201149001,14.83847962676787,default,False,,0.10071785820482185,8.0,5.0
C259,sb1,58435.28607585252,0.29888036821415576,0.23842557305763454,-0.011820587464426246,0.008197016715293234,615.0836024402677,0.0024198589882780345,1.2599997057655055,0.9816664539598945,1363.008955990438,186.57556999227486,192.69385021403963,220.94275122617168,2.7320163810037973e+38,58435.28607584766,2.1935087070054453,0.15770030316795644,615.083182514654,0.0001989609464432096,2.396718152781686,0.1990231435478694,1366.259665315093,17.068429539403326,176.25148919303984,19.65923747256058,default,False,False,0.17269255253916607,8.0,8.0
C260,sb1,58435.28671971367,0.4137260397259675,0.3331057714272586,-0.0039915233234442665,0.008245441072551339,670.7102360600051,0.0010119420045430043,0.7601757784426647,0.6159317752800697,1669.1498437432056,197.8156263070741,124.3902487939929,179.51102467361156,1.4677658078515506e+38,58435.28671971317,2.4623109753753507,0.2736663345712502,670.7101929238416,0.0001069203498277656,0.8331115962386916,0.10692034982802383,1679.7618983266866,32.13271304603037,139.54967674086336,26.878548592804307,default,False,True,0.08343780110648236,8.0,5.0
C261,sb1,58435.287043644974,0.5779923855953781,0.28877923186203436,-0.013307790796526251,0.010907913011124312,698.6964071977657,0.002827017441363514,1.5129533891680726,0.6611133993407391,1721.9943137492564,200.84660003187622,131.8771059468501,140.09309219671925,3.1617164935904925e+38,58435.2870436574,2.636585290706729,0.1887684123637622,698.6974801143651,0.00017696592103284852,2.13882129469782,0.18457163856128012,1741.3089131519503,35.265521149330695,147.73781613013594,21.87852049208029,default,False,False,0.17469876553155508,8.0,5.0
C262,sb1,58435.28739193716,0.17445858667766972,0.2206719214824349,-0.018417417276933527,0.027915965212677765,728.787245926989,0.0032282255350054817,1.4830389077899857,1.9206183336273677,1408.3099869751402,139.82477988487298,104.36096394689295,142.5841228728151,8.488254045115872e+37,58435.28739193545,0.9876195277120507,0.1993587501591854,728.7870981729383,0.00039517281721929143,1.6969734830147751,0.3968504029855509,1418.2451117066578,16.590999026660572,89.79292305168799,16.467562011059798,default,False,True,0.05334617962131271,8.0,5.0
C263,sb1,58435.28742550887,0.23650706336960434,0.2266453364885566,-0.010823191073090972,0.019650109140248437,731.6876862885656,0.002137307586934196,1.3911711028347793,1.301397133468778,1256.898181829887,156.44377762359716,120.07910370690402,208.709079371699,9.95664057550344e+37,58435.287425506285,1.5699181041459127,0.272691035924989,731.6874630455043,0.00023656246543900513,1.1793339749774345,0.23656262246472773,1259.1429723346157,15.089712149363594,108.92027883633759,21.417569081312426,default,False,True,0.07298939728453249,8.0,5.0
C264,sb1,58435.28742789743,0.29478911999782087,0.29132891207679373,-0.012373901339592878,0.01308043219733319,731.8940466719497,0.001516181688951196,0.884465537465138,0.8810889558026881,1454.6405501979752,99.79175572442405,97.69567549004151,99.85687261520367,1.060543018404831e+38,58435.28742790001,1.4352855325803289,0.2250803453079268,731.8942698040522,0.00028488272269447233,1.574565574890438,0.28604280654290565,1454.656487937283,9.592116725110047,74.07241256818175,9.514479940225023,default,False,True,0.06724095940187953,8.0,5.0
C265,sb1,58435.28757023728,0.2955625605209036,0.24416941850453958,-0.013603509734183419,0.019739707025415238,744.1915536170364,0.0018494081443269092,1.571538078386901,1.2588953293450926,1252.5473348261996,99.60636387288545,100.5792976232575,121.69413148486655,1.2845372141085887e+38,58435.28757023174,1.35286631218997,0.1983856992578945,744.1910748501463,0.00030105638193581664,1.778876281105954,0.302650849820931,1234.4732437046894,19.917063242531935,117.35677491536592,21.222524474999883,default,False,True,0.09193846502814353,8.0,5.0
C266,sb1,58435.28762964901,0.16797019735704166,0.26597380404183996,-0.01134420102077033,0.030833370244948626,749.3244530324552,0.0033762974835498346,1.6831501883608166,2.636199923580752,1374.50782391052,183.3971434512708,118.619199951496,175.5416277451525,1.6287649368052606e+38,58435.287629647704,0.978589860848151,0.14187328808638724,749.3243402450289,0.0004481934421360489,2.6776442011725923,0.44901061663573033,1386.3228823329364,25.82024820738074,155.11374609780336,28.783804456546207,default,False,True,0.10064215859223635,8.0,8.0
C267,sb1,58435.287713753176,0.29865964119605526,0.4145096358041822,-0.012356151202473938,0.025407902230672925,756.5906655231964,0.008828024767253664,1.960145991885176,1.6712257128015449,1746.5878011770183,680.5755128876369,161.03482221830706,440.8860084626233,2.323648779237688e+38,58435.287713771715,1.795020599341619,0.17164606419098724,756.5922669071202,0.00023603114858477493,2.137974850182128,0.23607541589627962,1694.9641767606668,21.212573966068238,104.71035097209442,18.891899980100327,default,False,True,0.12849919460923684,8.0,8.0
C268,sb1,58435.28772691917,0.1421590724525747,0.27248940542492517,-0.019613465553638763,0.07642800301711827,757.7281457645679,0.0058831837344201264,2.3557058396131625,4.362554846243399,1239.3589114665476,201.73317163092548,86.64103797695887,226.0589646375463,8.139822482226028e+37,58435.287726915034,0.8553240843918197,0.18283769783340775,757.7277887714156,0.0004426560102440017,1.793317300278712,0.44265631187727916,1257.6260929077423,12.99987590468224,77.44687259360283,14.977672671277812,default,False,True,0.05887470208521033,8.0,8.0
C269,sb1,58435.28774511387,0.3798645437147222,0.26849074431721515,-0.013775801106327673,0.015256379840357145,759.3000843592746,0.0012263555533773977,1.242955070741086,0.8837601258627101,1378.0265152677273,61.5796925285048,84.3787080761137,61.391590316666814,1.740172252084835e+38,58435.28774511298,1.7106301535848696,0.209906389024315,759.3000080379527,0.0002659437192025983,1.8793428013325149,0.26955924734914805,1375.2706513868359,8.547700711363369,93.87675054100313,8.497161420211956,default,False,True,0.11372217041785576,8.0,5.0
C270,sb1,58435.288270094614,0.24228605417138552,0.313404808856265,-0.015094439279992504,0.031382779113793516,804.6559998181768,0.008121029813183892,1.6334985855669826,1.9471635354975103,1715.8679411458882,510.83024669373106,132.0177031760105,372.0028725158556,1.4897585612727949e+38,58435.28827010534,1.3483095489668484,0.20595495468292296,804.6569268040932,0.0002807901343798354,1.5921104266434827,0.28079013469130193,1715.0566507796436,36.48181861034864,114.12584224158947,27.420776077593622,default,False,True,0.08229010540016417,8.0,8.0
C271,sb1,58435.28831272133,0.17382477199415264,0.27596658710434696,-0.012213778676823042,0.030242673467349775,808.3387516993314,0.002768469389816426,1.338940956995704,2.0270340760376495,1270.9921583812807,154.20421305066205,95.57379832039236,177.57792655701897,1.0249280592101972e+38,58435.28831271743,0.6647495273787923,0.1530188112932129,808.3384147399155,0.0008833296772487884,3.191246974463657,1.1135140598308033,-8903.561404242275,,1602.702491879045,,default,False,False,0.06693517647097909,8.0,5.0
C272,sb1,58435.288538397384,0.9605131440476223,0.3204268693736487,-0.008107734518625892,0.007390928048529437,827.8361227083108,0.0003867076045278787,1.0117516038538437,0.33915983079506135,1443.2162725286544,22.92775434324921,66.62033031883733,23.051027136617126,2.7843298428497966e+38,58435.28853839652,4.8826440426921005,0.26136704351672757,827.836047968464,6.69036714010737e-05,1.0824074938434538,0.06690367517812597,1441.8787441487757,2.4850311333371473,63.58570582527533,2.503075117807116,default,False,False,0.1712340695437947,8.0,5.0
C273,sb1,58435.288730852226,0.1797229954453924,0.30689883615273955,-0.010806706091383433,0.011374446416642654,844.4633336160408,0.0027279367732767003,0.60901519621269,1.0407454474164182,1453.0022491548023,233.1067144051179,132.33524937973408,240.46716487168402,5.956926898340919e+37,58435.28873085219,0.843698741480374,0.24500321759597962,844.4633300505216,0.00045278685387784197,1.3502365868207393,0.4528178574322997,1439.473735020917,28.182066111268274,103.32597899177102,28.461189321026332,default,False,False,0.03716476391912826,8.0,5.0
C274,sb1,58435.289013920454,0.6368818336238538,0.27721356535104474,-0.014111717022924,0.006721514980876141,868.9191233460188,0.0007390389407964123,1.0381157249108688,0.45061421982415667,1465.9407245824796,41.48623277885527,95.02387891620988,42.01144944439497,2.6252102206841144e+38,58435.28901392062,2.854799904043148,0.21913207984905073,868.9191376079701,0.00014584964673965533,1.646163070131726,0.146068121214016,1464.903782335536,4.980068661970064,84.56214343174949,4.9968076046109875,default,False,False,0.1588078017202918,8.0,5.0
C275,sb1,58435.289066040335,0.16442452625792167,0.1832173834829389,-0.00770952847844416,0.03029768542106021,873.4220409972938,0.0024940006295222973,2.0051270661744645,2.3598982352187616,1422.296051120893,130.47830631918086,111.70366202707025,128.97172404100334,1.4753494270214164e+38,58435.28906604058,1.2930706691562,0.18341837086499363,873.4220624514261,0.00035870597401239734,2.18765514708868,0.37588215984917234,1397.7611780343923,17.040486973630706,117.62750590186513,16.83269251684931,default,False,False,0.09455163160869794,8.0,5.0
